"id","luipiat","chokchia","piautoe","tongmia","nitai","lamlu","kitha","tngtou","imchiat","su","ku","toaN","chhatioh","jitki"
317,"散文","林明輝","bp23林明輝_人喫米粉咱喝燒","bp23林明輝_人喫米粉咱喝燒","1998","p",,0,0,0,0,0,31616,"2005年03月16日 00時00分00秒"
318,"散文","楊照陽","bp23楊照陽_有仁有惠的心情 (iongji u bunte)","bp23楊照陽_有仁有惠的心情 (iongji u bunte)","1998","p",,0,0,0,0,0,63959,"2005年03月16日 00時00分00秒"
319,"報導","楊允言","bp23楊允言_來去花蓮05","bp23楊允言_來去花蓮05","1998","p",,0,0,0,0,0,49978,"2005年03月16日 00時00分00秒"
320,"小說","陳明仁","bp23陳明仁_選舉02","bp23陳明仁_選舉02","1998","p",,0,0,0,0,0,592714,"2005年03月16日 00時00分00秒"
321,"散文","汪克芬","bp23汪克芬_契兄A仁","bp23汪克芬_契兄A仁","1998","b",,0,0,0,0,0,13205,"2005年03月16日 00時00分00秒"
322,"散文","陳憲國","bp23陳憲國_A仁e台語小說","bp23陳憲國_A仁e台語小說","1998","p",,0,0,0,0,0,43802,"2005年03月16日 00時00分00秒"
325,"新詩","吳國禎","bp24s吳國禎_無言e你","bp24s吳國禎_無言e你","1998","p",,0,0,0,0,0,3791,"2005年03月16日 00時00分00秒"
326,"新詩","林春生","bp24s林春生_中年運將","bp24s林春生_中年運將","1998","p",,0,0,0,0,0,4054,"2005年03月16日 00時00分00秒"
327,"新詩","鄭雅怡","bp24s鄭雅怡_告別我e 20 年代","bp24s鄭雅怡_告別我e 20 年代","1998","b",,0,0,0,0,0,28085,"2005年03月16日 00時00分00秒"
328,"新詩","林武憲","bp25 s林武憲_木屐","bp25 s林武憲_木屐","1998","p",,0,0,0,0,0,5372,"2005年03月16日 00時00分00秒"
329,"新詩","莊佩芬","bp25 s莊佩芬_等待e樹林","bp25 s莊佩芬_等待e樹林","1998","b",,0,0,0,0,0,4652,"2005年03月16日 00時00分00秒"
330,"新詩","謝安通","bp25 s謝安通_山海大合唱","bp25 s謝安通_山海大合唱","1998","p",,0,0,0,0,0,2741,"2005年03月16日 00時00分00秒"
331,"新詩","陳金順","bp25 s陳金順_孤鳥回siu","bp25 s陳金順_孤鳥回siu","1998","p",,0,0,0,0,0,2688,"2005年03月16日 00時00分00秒"
332,"新詩","陳玨勳","bp25 s陳玨勳_游泳e gin-a","bp25 s陳玨勳_游泳e gin-a","1998","b",,0,0,0,0,0,3126,"2005年03月16日 00時00分00秒"
333,"散文","林明哲","bp24林明哲_1種花東e遊記","bp24林明哲_1種花東e遊記","1998","p",,0,0,0,0,0,59689,"2005年03月16日 00時00分00秒"
334,"散文","江秀鳳","bp24江秀鳳_我chiah 14歲","bp24江秀鳳_我chiah 14歲","1998","b",,0,0,0,0,0,84514,"2005年03月16日 00時00分00秒"
335,"散文","王淑秋","bp24王淑秋_教外國人台語e心適事","bp24王淑秋_教外國人台語e心適事","1998","b",,0,0,0,0,0,64488,"2005年03月16日 00時00分00秒"
336,"散文","鄭雅怡","bp24鄭雅怡_Gin-a kap性別歧視","bp24鄭雅怡_Gin-a kap性別歧視","1998","b",,0,0,0,0,0,58652,"2005年03月16日 00時00分00秒"
337,"散文","丁鳳珍","bp25 b丁鳳珍_荷lin豆田e日子","bp25 b丁鳳珍_荷lin豆田e日子","1998","b",,0,0,0,0,0,33556,"2005年03月16日 00時00分00秒"
338,"散文","施麗香","bp25 b施麗香_收費員e心情","bp25 b施麗香_收費員e心情","1998","b",,0,0,0,0,0,26649,"2005年03月16日 00時00分00秒"
339,"散文","鄭芳芳","bp25 b鄭芳芳_KoaN--人e outoubai","bp25 b鄭芳芳_KoaN--人e outoubai","1998","b",,0,0,0,0,0,16870,"2005年03月16日 00時00分00秒"
340,"散文","楊照陽","bp25 b楊照陽_摸奶橋","bp25 b楊照陽_摸奶橋","1998","p",,0,0,0,0,0,87992,"2005年03月16日 00時00分00秒"
341,"散文","陳金順","bp25 b陳金順_Kou-i e台灣un-chiang","bp25 b陳金順_Kou-i e台灣un-chiang","1998","p",,0,0,0,0,0,44618,"2005年03月16日 00時00分00秒"
342,"散文","張順情","bp25 b張順情_最後e演出","bp25 b張順情_最後e演出","1998","p",,0,0,0,0,0,12005,"2005年03月16日 00時00分00秒"
343,"報導","楊允言","bp25 b楊允言_來去花蓮06","bp25 b楊允言_來去花蓮06","1998","p",,0,0,0,0,0,74409,"2005年03月16日 00時00分00秒"
344,"笑話","Homosapiens ACT","bp25 bACT_大舌興thih","bp25 bACT_大舌興thih","1998","p",,0,0,0,0,0,12380,"2005年03月16日 00時00分00秒"
345,"報導","楊允言","bp27 b楊允言_來去花蓮07","bp27 b楊允言_來去花蓮07","1998","p",,0,0,0,0,0,59267,"2005年03月16日 00時00分00秒"
497,"散文","Asia Jilimpo","bp28 大崙e5 a 太kap 砂鼊","bp28 大崙e5 a 太kap 砂鼊","1999","p",,0,0,0,0,0,73719,"2005年03月17日 00時00分00秒"
923,"新詩","王淑珍","bp81 1場莫名野火──SARS","bp81 1場莫名野火──SARS","2003","b",,0,0,0,0,0,7056,"2005年04月28日 00時00分00秒"
346,"小說","楊嘉芬","bp26 b楊嘉芬_Cheng樹頂e光景","bp26 b楊嘉芬_Cheng樹頂e光景","1998","b",,0,0,0,0,0,608952,"2005年03月16日 00時00分00秒"
347,"小說","Babuja A. Sidaia","bp27 b陳明仁_Lau-sit孤飛","bp27 b陳明仁_Lau-sit孤飛","1998","p",,0,0,0,0,0,310794,"2005年03月16日 00時00分00秒"
348,"散文","鄭芳芳","bp27 b鄭芳芳_剃頭師父","bp27 b鄭芳芳_剃頭師父","1998","b",,0,0,0,0,0,26849,"2005年03月16日 00時00分00秒"
349,"散文","劉雅琪","bp26 b劉雅琪_Hit工停電--a","bp26 b劉雅琪_Hit工停電--a","1998","b",,0,0,0,0,0,29486,"2005年03月16日 00時00分00秒"
350,"散文","陳明仁","bp26 b陳明仁_田中央蕭平治","bp26 b陳明仁_田中央蕭平治","1998","p",,0,0,0,0,0,23329,"2005年03月16日 00時00分00秒"
351,"笑話","Homosapiens ACT","bp26 bACT_Iau-kui假細膩","bp26 bACT_Iau-kui假細膩","1998","p",,0,0,0,0,0,11946,"2005年03月16日 00時00分00秒"
352,"評論","陳明仁","bp26 b陳明仁_Cheng樹頂e光景短評","bp26 b陳明仁_Cheng樹頂e光景短評","1998","p",,0,0,0,0,0,17058,"2005年03月16日 00時00分00秒"
353,"散文","黃提銘","bp26 b黃提銘_走chhoe南崁4莊","bp26 b黃提銘_走chhoe南崁4莊","1998","p",,0,0,0,0,0,10355,"2005年03月16日 00時00分00秒"
354,"散文","洪錦田","bp27 b洪錦田_筆友","bp27 b洪錦田_筆友","1998","p",,0,0,0,0,0,65831,"2005年03月16日 00時00分00秒"
355,"新詩","黃提銘","bp26 s黃提銘_走","bp26 s黃提銘_走","1998","p",,0,0,0,0,0,2583,"2005年03月16日 00時00分00秒"
356,"笑話","詹敏敏","bp27 b詹敏敏_Einstein kap Charlie Chaplin","bp27 b詹敏敏_Einstein kap Charlie Chaplin","1998","b",,0,0,0,0,0,2173,"2005年03月16日 00時00分00秒"
357,"笑話","詹敏敏","bp27 b詹敏敏_Toh 1工我會死","bp27 b詹敏敏_Toh 1工我會死","1998","b",,0,0,0,0,0,3536,"2005年03月16日 00時00分00秒"
360,"小說","Babuja A. Sidaia","bp28 Babuja A. Sidaia_Lau-sit孤鳥","bp28 Babuja A. Sidaia_Lau-sit孤鳥","1999","p",,0,0,0,0,0,430124,"2005年03月16日 00時00分00秒"
361,"新詩","洪錦田","bp28 b洪錦田_行話bong2 liu7","bp28 b洪錦田_行話bong2 liu7","1999","p",,0,0,0,0,0,14043,"2005年03月16日 00時00分00秒"
362,"新詩","黃提銘","bp28 b黃提銘_海洋記事","bp28 b黃提銘_海洋記事","1999","p",,0,0,0,0,0,18424,"2005年03月16日 00時00分00秒"
363,"散文","I-eng5","bp28 I-eng5_我是1隻暗光鳥","bp28 I-eng5_我是1隻暗光鳥","1999","b",,0,0,0,0,0,14829,"2005年03月16日 00時00分00秒"
364,"散文","Pasuya","bp28 Pasuya_Goan a-ma死了後","bp28 Pasuya_Goan a-ma死了後","1999","p",,0,0,0,0,0,14081,"2005年03月16日 00時00分00秒"
365,"新詩","吳國禎","bp28 s吳國禎_胭脂","bp28 s吳國禎_胭脂","1999","p",,0,0,0,0,0,4612,"2005年03月16日 00時00分00秒"
366,"新詩","黃提銘","bp28 s黃提銘_1個台灣人落選","bp28 s黃提銘_1個台灣人落選","1999","p",,0,0,0,0,0,4605,"2005年03月16日 00時00分00秒"
367,"散文","Asia Jilimpo","bp29 Asia Jilimpo_過年e5 gi7-niu7","bp29 Asia Jilimpo_過年e5 gi7-niu7","1999","p",,0,0,0,0,0,61619,"2005年03月16日 00時00分00秒"
368,"散文","吳佳靜","bp29 b吳佳靜_行出寂靜","bp29 b吳佳靜_行出寂靜","1999","b",,0,0,0,0,0,17596,"2005年03月16日 00時00分00秒"
370,"小說","Babuja A. Sidaia","bp29 Babuja A. Sidaia_作家kap作家e記事","bp29 Babuja A. Sidaia_作家kap作家e記事","1999","p",,0,0,0,0,0,500653,"2005年03月16日 00時00分00秒"
371,"笑話","Homosapiens ACT","bp29 bACT_好kap bai2","bp29 bACT_好kap bai2","1999","p",,0,0,0,0,0,4713,"2005年03月16日 00時00分00秒"
372,"報導","楊允言","bp29 b楊允言_來去花蓮08","bp29 b楊允言_來去花蓮08","1999","p",,0,0,0,0,0,76972,"2005年03月16日 00時00分00秒"
373,"散文","鄭芳芳","bp29 b鄭芳芳_Kang7面","bp29 b鄭芳芳_Kang7面","1999","b",,0,0,0,0,0,21972,"2005年03月16日 00時00分00秒"
498,"散文","Asia Jilimpo","bp38 十姊妹記事","bp38 十姊妹記事","1999","p",,0,0,0,0,0,103472,"2005年03月17日 00時00分00秒"
499,"散文","A-bi5","bp38 一張phoe","bp38 一張phoe","1999","b",,0,0,0,0,0,31706,"2005年03月17日 00時00分00秒"
500,"批","Henry 等","bp44 b台灣cha-bou2出冊回應","bp44 b台灣cha-bou2出冊回應","2000","p","戴凱序 張學謙 鄭詩宗 陳柏壽",0,0,0,0,0,47772,"2005年03月17日 00時00分00秒"
374,"新詩","陳穎柔","bp29 s陳穎柔_媽媽e5目 chiu我e5目chiu","bp29 s陳穎柔_媽媽e5目 chiu我e5目chiu","1999","b",,0,0,0,0,0,2116,"2005年03月16日 00時00分00秒"
375,"劇本","陳明仁","bp30 b陳明仁_等紅霞e5日子","bp30 b陳明仁_等紅霞e5日子","1999","p",,0,0,0,0,0,86700,"2005年03月16日 00時00分00秒"
376,"散文","Po2-hui7","bp30 Po2-hui7_A-ma2 kap i e5老伴","bp30 Po2-hui7_A-ma2 kap i e5老伴","1999","b",,0,0,0,0,0,44056,"2005年03月16日 00時00分00秒"
377,"散文","Teng Hongtin","bp30 Teng Hongtin_Au5 e5外頭","bp30 Teng Hongtin_Au5 e5外頭","1999","b",,0,0,0,0,0,70070,"2005年03月16日 00時00分00秒"
378,"散文","欽仔","bp30 欽仔_新開寮--平埔記遊","bp30 欽仔_新開寮--平埔記遊","1999","p",,0,0,0,0,0,16947,"2005年03月16日 00時00分00秒"
379,"劇本","陳明仁","bp31 b陳明仁_世紀尾e5 ham7眠01","bp31 b陳明仁_世紀尾e5 ham7眠01","1999","p","iau-boe soah",0,0,0,0,0,83005,"2005年03月16日 00時00分00秒"
383,"新詩","吳國禎","bp31 s吳國禎_鄭南榕詹益樺自焚10年","bp31 s吳國禎_鄭南榕詹益樺自焚10年","1999","p",,0,0,0,0,0,2810,"2005年03月16日 00時00分00秒"
385,"散文","Okada Shoji","bp32 bOkada_Oh8 Tai5-gi2","bp32 bOkada_Oh8 Tai5-gi2","1999","p",,0,0,0,0,0,13259,"2005年03月16日 00時00分00秒"
386,"新詩","廖永來","bp32 s廖永來_故鄉想你 1 暝到天光","bp32 s廖永來_故鄉想你 1 暝到天光","1999","p",,0,0,0,0,0,4263,"2005年03月16日 00時00分00秒"
387,"劇本","陳明仁","bp32 b陳明仁_世紀尾e ham眠02","bp32 b陳明仁_世紀尾e ham眠02","1999","p",,0,0,0,0,0,70783,"2005年03月16日 00時00分00秒"
388,"評論","陳明仁","bp32 b陳明仁_An2-ni kam2也是眠夢","bp32 b陳明仁_An2-ni kam2也是眠夢","1999","p",,0,0,0,0,0,16462,"2005年03月16日 00時00分00秒"
389,"散文","吳佳靜","bp32 b吳佳靜_Hit工暗時","bp32 b吳佳靜_Hit工暗時","1999","b",,0,0,0,0,0,11396,"2005年03月16日 00時00分00秒"
390,"散文","戴雅玲","bp32 b戴雅玲_注意","bp32 b戴雅玲_注意","1999","b",,0,0,0,0,0,13255,"2005年03月16日 00時00分00秒"
391,"散文","Asia Jilimpo","bp31 Cheng2 甲花","bp31 Cheng2 甲花","1999","p",,0,0,0,0,0,68854,"2005年03月16日 00時00分00秒"
392,"散文","Asia Jilimpo","bp32 沿路chhiau-chhoe7 gin2-a2時","bp32 沿路chhiau-chhoe7 gin2-a2時","1999","p",,0,0,0,0,0,103892,"2005年03月16日 00時00分00秒"
394,"新詩","方耀乾","bp33 s方耀乾_血祭","bp33 s方耀乾_血祭","1999","p",,0,0,0,0,0,2251,"2005年03月16日 00時00分00秒"
395,"散文","Asia Jilimpo","bp33 乞食－－庄e5 人氣者","bp33 乞食－－庄e5 人氣者","1999","p",,0,0,0,0,0,51249,"2005年03月16日 00時00分00秒"
396,"笑話","Homosapiens ACT","bp33 bACT_1年2個月","bp33 bACT_1年2個月","1999","p",,0,0,0,0,0,1604,"2005年03月16日 00時00分00秒"
397,"笑話","Homosapiens ACT","bp33 bACT_駕駛借我看","bp33 bACT_駕駛借我看","1999","p",,0,0,0,0,0,7454,"2005年03月16日 00時00分00秒"
398,"散文","洪曼玲","bp33 b洪曼玲_Tui3 Tai5-gu2 e5 KhoaN3-hoat","bp33 b洪曼玲_Tui3 Tai5-gu2 e5 KhoaN3-hoat","1999","b",,0,0,0,0,0,4025,"2005年03月16日 00時00分00秒"
399,"散文","闕杏芬","bp33 b闕杏芬_Hioh假e5時","bp33 b闕杏芬_Hioh假e5時","1999","b",,0,0,0,0,0,38141,"2005年03月16日 00時00分00秒"
400,"散文","陳秀芬","bp33 b陳秀芬_台語文kap我","bp33 b陳秀芬_台語文kap我","1999","b",,0,0,0,0,0,55608,"2005年03月16日 00時00分00秒"
909,"小說","鄭彗薰","Lear王","Lear王","1997","b","5% hoanek chokphin",0,0,0,0,0,303138,"2005年04月28日 00時00分00秒"
910,"散文","ai3-chha5","Sat-hu Sun-tai7 講道集","Sat-hu Sun-tai7 講道集","2003","m",,0,0,0,0,0,442731,"2005年04月28日 00時00分00秒"
401,"劇本","陳明仁","bp33 b陳明仁_世紀尾e ham眠03","bp33 b陳明仁_世紀尾e ham眠03","1999","p",,0,0,0,0,0,61378,"2005年03月16日 00時00分00秒"
402,"笑話","Homosapiens ACT","bp32 糊塗教授1","bp32 糊塗教授1","1999","p",,0,0,0,0,0,3755,"2005年03月16日 00時00分00秒"
403,"笑話","Homosapiens ACT","bp32 糊塗教授2","bp32 糊塗教授2","1999","p",,0,0,0,0,0,5600,"2005年03月16日 00時00分00秒"
404,"笑話","Homosapiens ACT","bp34 bACT_化妝品無效","bp34 bACT_化妝品無效","1999","p",,0,0,0,0,0,3765,"2005年03月16日 00時00分00秒"
405,"散文","曾錦玉","bp34 b曾錦玉_水ke-a伯e錢","bp34 b曾錦玉_水ke-a伯e錢","1999","b",,0,0,0,0,0,54977,"2005年03月16日 00時00分00秒"
406,"散文","江寶珠","bp34 b江寶珠_天公thiaN3 gong7人","bp34 b江寶珠_天公thiaN3 gong7人","1999","b",,0,0,0,0,0,58817,"2005年03月16日 00時00分00秒"
407,"散文","Pasuya","bp34 Pasuya_行1 choa7淡水","bp34 Pasuya_行1 choa7淡水","1999","p",,0,0,0,0,0,14601,"2005年03月16日 00時00分00秒"
408,"評論","林明輝","bp34 b林明輝_台灣幸福咱就幸福","bp34 b林明輝_台灣幸福咱就幸福","1999","p",,0,0,0,0,0,31592,"2005年03月16日 00時00分00秒"
409,"小說","Babuja A. Sidaia","bp34 路樹下e5 tou7-peh-a2 01","bp34 路樹下e5 tou7-peh-a2 01","1999","p",,0,0,0,0,0,461620,"2005年03月16日 00時00分00秒"
410,"批","Loonng X","bp35 bLoonng_讀者e5 phoe","bp35 bLoonng_讀者e5 phoe","1999","p",,0,0,0,0,0,11975,"2005年03月16日 00時00分00秒"
411,"散文","吳麗慧","bp35 b吳麗慧_我愛唱台語歌","bp35 b吳麗慧_我愛唱台語歌","1999","b",,0,0,0,0,0,27672,"2005年03月16日 00時00分00秒"
412,"報導","楊允言","bp35 b楊允言_來去花蓮09","bp35 b楊允言_來去花蓮09","1999","p",,0,0,0,0,0,83868,"2005年03月16日 00時00分00秒"
413,"散文","鄭芳芳","bp35 b鄭芳芳_按結婚開始","bp35 b鄭芳芳_按結婚開始","1999","b",,0,0,0,0,0,69556,"2005年03月16日 00時00分00秒"
414,"散文","Asia Jilimpo","bp35 飼牛gin2-a2普水ke-a2度","bp35 飼牛gin2-a2普水ke-a2度","1999","p",,0,0,0,0,0,64975,"2005年03月16日 00時00分00秒"
415,"小說","Babuja A. Sidaia","bp35 路樹下e tou-peh-a 02","bp35 路樹下e tou-peh-a 02","1999","p",,0,0,0,0,0,461016,"2005年03月16日 00時00分00秒"
416,"批","村上嘉英","bp36 b村上嘉英_讀者e phoe","bp36 b村上嘉英_讀者e phoe","1999","p",,0,0,0,0,0,12221,"2005年03月16日 00時00分00秒"
417,"批","林明哲","bp36 b林明哲_讀者e5 phoe","bp36 b林明哲_讀者e5 phoe","1999","p",,0,0,0,0,0,27983,"2005年03月16日 00時00分00秒"
418,"散文","黃真救","bp36 b黃真救_培養耕作施肥","bp36 b黃真救_培養耕作施肥","1999","p",,0,0,0,0,0,20394,"2005年03月16日 00時00分00秒"
419,"散文","梁書豪","bp36 梁書豪_最後e台灣歷史課","bp36 梁書豪_最後e台灣歷史課","1999","p",,0,0,0,0,0,11914,"2005年03月16日 00時00分00秒"
420,"散文","Asia Jilimpo","bp36 老實e5 水耳叔--a2","bp36 老實e5 水耳叔--a2","1999","p",,0,0,0,0,0,68163,"2005年03月16日 00時00分00秒"
421,"新詩","Kaaskop","bp36 Kaaskop_最後e5台灣人","bp36 Kaaskop_最後e5台灣人","1999","p",,0,0,0,0,0,39691,"2005年03月16日 00時00分00秒"
422,"新詩","王淑珍","bp36 s王淑珍_請你放心飛","bp36 s王淑珍_請你放心飛","1999","b",,0,0,0,0,0,11737,"2005年03月16日 00時00分00秒"
423,"小說","Babuja A. Sidaia","bp36 路樹下e5 tou7-peh-a2 03","bp36 路樹下e5 tou7-peh-a2 03","1999","p",,0,0,0,0,0,408342,"2005年03月16日 00時00分00秒"
424,"批","吳玉祥","bp37 b吳玉祥_Hou7麗珠姐e5 phoe","bp37 b吳玉祥_Hou7麗珠姐e5 phoe","1999","p",,0,0,0,0,0,71987,"2005年03月16日 00時00分00秒"
425,"散文","陳明仁","bp37 b陳明仁_悼念廖中山先生","bp37 b陳明仁_悼念廖中山先生","1999","p",,0,0,0,0,0,43274,"2005年03月16日 00時00分00秒"
426,"散文","大頭a2_","bp37 b大頭a2_愛聽古--e5緊來","bp37 b大頭a2_愛聽古--e5緊來","1999","p",,0,0,0,0,0,13170,"2005年03月16日 00時00分00秒"
427,"散文","Asia Jilimpo","bp37 印尼新娘","bp37 印尼新娘","1999","p",,0,0,0,0,0,72490,"2005年03月16日 00時00分00秒"
428,"新詩","蔡享哲","bp37 s蔡享哲_Lan2 ai3 koh khia7起","bp37 s蔡享哲_Lan2 ai3 koh khia7起","1999","p",,0,0,0,0,0,4567,"2005年03月16日 00時00分00秒"
429,"新詩","Tek-hoa5","bp37 sTek-hoa5_台灣大地動","bp37 sTek-hoa5_台灣大地動","1999","p",,0,0,0,0,0,3354,"2005年03月16日 00時00分00秒"
430,"散文","林哲仁","bp37 b林哲仁_自我介紹","bp37 b林哲仁_自我介紹","1999","p",,0,0,0,0,0,20069,"2005年03月16日 00時00分00秒"
431,"散文","Henry","bp37 Henry_海外讀者告白","bp37 Henry_海外讀者告白","1999","p",,0,0,0,0,0,11618,"2005年03月16日 00時00分00秒"
432,"小說","Babuja A. Sidaia","bp37 路樹下e5 tou7-peh-a2 04","bp37 路樹下e5 tou7-peh-a2 04","1999","p",,0,0,0,0,0,368291,"2005年03月16日 00時00分00秒"
435,"散文","A-bong2","bp38 A-bong2_I愛--我","bp38 A-bong2_I愛--我","1999","p",,0,0,0,0,0,22042,"2005年03月16日 00時00分00秒"
436,"報導","Toa7-thau5-lian5","bp38 bTTL_學校e5差別待遇","bp38 bTTL_學校e5差別待遇","1999","b",,0,0,0,0,0,17559,"2005年03月16日 00時00分00秒"
437,"報導","陳豐惠","bp38 b陳豐惠_BONG報3周年","bp38 b陳豐惠_BONG報3周年","1999","b",,0,0,0,0,0,31175,"2005年03月16日 00時00分00秒"
438,"批","黃晴美","bp38 b黃晴美_phoe","bp38 b黃晴美_phoe","1999","b",,0,0,0,0,0,13194,"2005年03月16日 00時00分00秒"
439,"其它","Henry","bp38 Henry_回應「A源」","bp38 Henry_回應「A源」","1999","p",,0,0,0,0,0,25501,"2005年03月16日 00時00分00秒"
440,"新詩","蕭靜文","bp38 s蕭靜文_繼續跳舞","bp38 s蕭靜文_繼續跳舞","1999","b",,0,0,0,0,0,8393,"2005年03月16日 00時00分00秒"
442,"散文","Asia Jilimpo","bp38 路樹下e5 tou7-peh-a2 05","bp38 路樹下e5 tou7-peh-a2 05","1999","p",,0,0,0,0,0,140181,"2005年03月16日 00時00分00秒"
443,"散文","Asia Jilimpo","bp39 Lou5-moa5 松--a","bp39 Lou5-moa5 松--a","1999","p",,0,0,0,0,0,64624,"2005年03月16日 00時00分00秒"
444,"散文","洪錦田","bp39 b洪錦田_娶新婦送紅龜","bp39 b洪錦田_娶新婦送紅龜","1999","p",,0,0,0,0,0,49348,"2005年03月16日 00時00分00秒"
445,"散文","陳福當","bp39 b陳福當_窯","bp39 b陳福當_窯","1999","p","李錫榕原作, 陳福當改寫",0,0,0,0,0,41114,"2005年03月16日 00時00分00秒"
446,"評論","陳明仁","bp39 b陳明仁_A眉簡評","bp39 b陳明仁_A眉簡評","1999","p",,0,0,0,0,0,17837,"2005年03月16日 00時00分00秒"
447,"小說","Hong7-tin","bp39 Hong7-tin_A眉","bp39 Hong7-tin_A眉","1999","b",,0,0,0,0,0,520803,"2005年03月16日 00時00分00秒"
448,"新詩","陳穎柔","bp39 s陳穎柔_寫我e5 a-ma2","bp39 s陳穎柔_寫我e5 a-ma2","1999","b",,0,0,0,0,0,3223,"2005年03月16日 00時00分00秒"
449,"批","Toa7-thau5","bp39 Toa7-thau5_Hou7 i e5 1張phoe","bp39 Toa7-thau5_Hou7 i e5 1張phoe","1999","p",,0,0,0,0,0,10101,"2005年03月16日 00時00分00秒"
450,"散文","楊照陽","bp40 b楊照陽_Gia5石頭斷路","bp40 b楊照陽_Gia5石頭斷路","2000","p",,0,0,0,0,0,109034,"2005年03月16日 00時00分00秒"
451,"散文","Asia Jilimpo","bp40 發姆--a2 對看e5 故事","bp40 發姆--a2 對看e5 故事","2000","p",,0,0,0,0,0,55380,"2005年03月16日 00時00分00秒"
452,"民間文學","陳福當","bp40 b陳福當_草索拖an2公，草索拖an2 pe7","bp40 b陳福當_草索拖an2公，草索拖an2 pe7","2000","p",,0,0,0,0,0,40213,"2005年03月16日 00時00分00秒"
453,"新詩","陳明仁","bp40 s陳明仁_寫黃信介","bp40 s陳明仁_寫黃信介","2000","p",,0,0,0,0,0,5716,"2005年03月16日 00時00分00秒"
454,"小說","Babuja A. Sidaia","bp40 路樹下e5 tou7-peh-a2 06","bp40 路樹下e5 tou7-peh-a2 06","2000","p",,0,0,0,0,0,434296,"2005年03月16日 00時00分00秒"
455,"散文","Asia Jilimpo","bp41 1 人1 款命","bp41 1 人1 款命","2000","p",,0,0,0,0,0,63618,"2005年03月16日 00時00分00秒"
456,"散文","莊佩芬","bp41 b莊佩芬_228泅水記","bp41 b莊佩芬_228泅水記","2000","b",,0,0,0,0,0,47618,"2005年03月16日 00時00分00秒"
457,"新詩","林士馨","bp41 s林士馨_雨聲","bp41 s林士馨_雨聲","2000","m",,0,0,0,0,0,1883,"2005年03月16日 00時00分00秒"
501,"散文","李啟明","bp44 b李啟明_垂淚叩首記林老師","bp44 b李啟明_垂淚叩首記林老師","2000","p","戴凱序 張學謙 鄭詩宗 陳柏壽",0,0,0,0,0,38560,"2005年03月17日 00時00分00秒"
502,"報導","莊佩芬","bp44 b莊佩芬_台灣cha-bou2出冊","bp44 b莊佩芬_台灣cha-bou2出冊","2000","b",,0,0,0,0,0,21362,"2005年03月17日 00時00分00秒"
458,"新詩","陳明仁","bp41 s陳明仁_寫文旭kap淑幸","bp41 s陳明仁_寫文旭kap淑幸","2000","p",,0,0,0,0,0,6053,"2005年03月16日 00時00分00秒"
459,"小說","Babuja A. Sidaia","bp41 路樹下e5 tou7-peh-a2 07","bp41 路樹下e5 tou7-peh-a2 07","2000","p",,0,0,0,0,0,510087,"2005年03月16日 00時00分00秒"
460,"劇本","林忱薇","bp41 b林忱薇_冷氣","bp41 b林忱薇_冷氣","2000","b",,0,0,0,0,0,15872,"2005年03月16日 00時00分00秒"
461,"小說","A-bong2","bp42 A-bong2_上北火車","bp42 A-bong2_上北火車","2000","p",,0,0,0,0,0,97885,"2005年03月16日 00時00分00秒"
462,"散文","Toa7-thau5-lian5","bp42 bTTL_眠夢","bp42 bTTL_眠夢","2000","b",,0,0,0,0,0,33844,"2005年03月16日 00時00分00秒"
463,"散文","Bun5-eng","bp42 Bun5-eng_人生e5路","bp42 Bun5-eng_人生e5路","2000","b",,0,0,0,0,0,11774,"2005年03月16日 00時00分00秒"
464,"散文","Asia Jilimpo","bp42 Khioh稻a穗","bp42 Khioh稻a穗","2000","p",,0,0,0,0,0,54690,"2005年03月16日 00時00分00秒"
465,"散文","鄭良偉","bp42 b鄭良偉_台灣俗語鹹酸甜","bp42 b鄭良偉_台灣俗語鹹酸甜","2000","p",,0,0,0,0,0,90404,"2005年03月16日 00時00分00秒"
466,"小說","鄭詩宗","bp42 b鄭詩宗_皮蛇","bp42 b鄭詩宗_皮蛇","2000","p",,0,0,0,0,0,107684,"2005年03月16日 00時00分00秒"
467,"散文","洪錦田","bp42 b洪錦田_偷走厝","bp42 b洪錦田_偷走厝","2000","p",,0,0,0,0,0,41874,"2005年03月16日 00時00分00秒"
468,"囡仔","王淑珍_","bp42 s王淑珍_變魔術","bp42 s王淑珍_變魔術","2000","b",,0,0,0,0,0,1589,"2005年03月16日 00時00分00秒"
469,"散文","林萬寧","bp43 b林萬寧_我是台灣e5森林","bp43 b林萬寧_我是台灣e5森林","2000","p",,0,0,0,0,0,46323,"2005年03月16日 00時00分00秒"
470,"民間文學","林萬寧","bp43 b林萬寧_Giat-khiat-a話答嘴鼓","bp43 b林萬寧_Giat-khiat-a話答嘴鼓","2000","p",,0,0,0,0,0,52667,"2005年03月16日 00時00分00秒"
471,"散文","林萬寧","bp43 b林萬寧_Pai2-kha乞食變會走","bp43 b林萬寧_Pai2-kha乞食變會走","2000","p",,0,0,0,0,0,23730,"2005年03月16日 00時00分00秒"
472,"散文","林萬寧","bp43 b林萬寧_台灣e5婚禮","bp43 b林萬寧_台灣e5婚禮","2000","p",,0,0,0,0,0,46166,"2005年03月16日 00時00分00秒"
473,"散文","林萬寧","bp43 b林萬寧_我e5媽媽","bp43 b林萬寧_我e5媽媽","2000","p",,0,0,0,0,0,23843,"2005年03月16日 00時00分00秒"
